# Generated by ChargePol,,,,,,,,
#charge (pos/neg), time (UT sec), bottom height of layer (km), depth of layer (km), x distance from LMA center (km), y distance from LMA center (km), longitude, latitude,
charge,time,zmin,zwidth,x,y,lon,lat,Date
pos,39333.04407,7.84572,0.23532,50.540652,-95.033945,-94.849579,28.903322,4/7/2023
pos,39372.52856,7.661,2.89991,63.764091,-73.355047,-94.712173,29.098745,4/7/2023
pos,39387.98027,6.58206,0.95945,39.316952,-61.627774,-94.963966,29.20446,4/7/2023
pos,39394.63654,8.06741,1.85987,-9.093712,-126.256104,-95.463387,28.621872,4/7/2023
pos,39508.83435,8.15078,1.916541,58.481294,-72.277005,-94.766617,29.108463,4/7/2023
pos,39541.47333,6.72882,1.66056,86.964318,-68.277143,-94.472427,29.14452,4/7/2023
pos,39574.71419,6.44606,3.53566,56.142437,-90.859734,-94.791687,28.94095,4/7/2023
pos,39590.16016,7.76062,1.29337,49.475383,-76.3651,-94.859718,29.071611,4/7/2023
pos,39608.83643,4.81455,0.22138,69.796659,-87.47517,-94.650826,28.97146,4/7/2023
pos,39609.39953,5.80874,2.36969,72.242163,-82.04201,-94.625275,29.020437,4/7/2023
pos,39620.12509,7.22127,3.0113,46.231555,-113.039673,-94.894691,28.741011,4/7/2023
pos,39646.88874,7.30813,0.65619,79.311185,-61.671361,-94.550941,29.204067,4/7/2023
pos,39681.86298,7.64251,2.71362,108.865107,-50.909987,-94.244667,29.301075,4/7/2023
pos,39694.15675,7.16594,1.08445,73.297058,-89.151795,-94.614868,28.956347,4/7/2023
pos,39776.00478,6.25014,1.75443,100.678411,-49.994657,-94.329208,29.309326,4/7/2023
pos,39815.67875,9.92027,1.874851,47.006946,-110.275486,-94.886604,28.765928,4/7/2023
pos,39858.77826,9.15822,1.9238,108.135085,-51.443824,-94.252266,29.296263,4/7/2023
pos,39868.36696,6.96517,1.61848,77.477535,-84.227927,-94.571457,29.000732,4/7/2023
pos,39869.32349,9.64859,1.42255,45.379014,-107.390058,-94.903229,28.791939,4/7/2023
pos,39893.62345,7.27481,1.99011,89.746776,-65.289095,-94.443466,29.171455,4/7/2023
pos,39894.26721,6.84032,2.237541,50.718425,-62.803357,-94.846275,29.193863,4/7/2023
pos,39920.84256,7.26616,1.98278,62.227,-71.933809,-94.727951,29.111557,4/7/2023
pos,39982.50219,5.42039,1.76992,81.327993,-53.830327,-94.529533,29.27475,4/7/2023
pos,40014.82394,5.57786,0.19204,-54.456317,-100.851561,-95.930458,28.85088,4/7/2023
pos,40145.17597,8.24784,1.75615,77.576106,-81.293622,-94.570236,29.027184,4/7/2023
pos,40170.47079,8.1388,2.61198,114.22722,-45.796537,-94.188705,29.34717,4/7/2023
pos,40221.79205,9.52111,0.57289,81.080767,-52.088745,-94.53196,29.290449,4/7/2023
pos,40226.88192,4.81728,1.01844,33.516867,-112.074408,-95.025383,28.749712,4/7/2023
pos,40269.80856,5.44194,1.12066,58.728462,-76.7741,-94.764305,29.067924,4/7/2023
pos,40277.10576,4.6489,1.86257,113.286229,-43.625219,-94.198212,29.366743,4/7/2023
pos,40279.86177,7.92774,2.43154,78.384956,-79.12971,-94.561745,29.04669,4/7/2023
pos,40300.4167,8.36494,2.05368,78.1229,-79.327334,-94.564461,29.044909,4/7/2023
pos,40304.36962,7.05386,1.74201,61.992373,-77.890862,-94.730705,29.057858,4/7/2023
pos,40339.32495,5.27973,1.64106,106.697853,-37.91382,-94.2658,29.418228,4/7/2023
pos,40350.77706,7.60983,1.84922,62.768673,-68.64848,-94.722176,29.141172,4/7/2023
pos,40384.74308,4.58652,0.99106,117.734471,-39.718032,-94.151779,29.401964,4/7/2023
pos,40417.93947,5.81233,1.20038,67.991729,-98.298327,-94.670082,28.873896,4/7/2023
pos,40444.86194,7.68665,2.16755,69.910893,-69.466903,-94.648514,29.133795,4/7/2023
pos,40458.88883,8.24806,2.011811,93.835137,-47.183074,-94.399712,29.334671,4/7/2023
pos,40478.87674,6.53567,0.90278,68.876217,-92.281183,-94.660606,28.928137,4/7/2023
pos,40505.0769,6.3031,1.76263,79.075458,-76.051526,-94.554405,29.074438,4/7/2023
pos,40546.09409,7.96996,2.56455,49.8042,-105.685504,-94.857635,28.807304,4/7/2023
pos,40599.44212,8.71229,1.6884,102.927895,-45.375265,-94.305519,29.350967,4/7/2023
pos,40612.63293,8.87725,1.87354,75.703611,-76.791027,-94.589233,29.067772,4/7/2023
pos,40704.59825,9.11585,1.79294,11.621821,-141.661414,-95.250809,28.483002,4/7/2023
pos,40713.37224,7.68902,3.05131,78.903819,-71.551046,-94.555855,29.115007,4/7/2023
pos,40742.08627,6.92361,0.88035,64.994176,-96.520987,-94.700836,28.889917,4/7/2023
pos,40766.93936,7.76973,2.26746,104.750554,-47.501726,-94.286873,29.331799,4/7/2023
pos,40801.30333,7.20717,3.64646,76.806569,-78.001311,-94.577942,29.056862,4/7/2023
pos,40801.80399,9.57406,0.77595,79.85886,-72.462356,-94.546066,29.106792,4/7/2023
pos,40846.11557,6.64184,1.31984,57.632959,-79.283747,-94.775734,29.045301,4/7/2023
pos,41027.65318,6.74766,3.00379,65.227238,-66.69531,-94.696686,29.158779,4/7/2023
pos,41104.60067,7.35665,2.25686,82.006945,-63.206433,-94.523216,29.190229,4/7/2023
pos,41154.1828,7.92358,2.10215,94.934834,-39.763735,-94.387695,29.401552,4/7/2023
pos,41170.73727,8.19297,1.43924,83.446433,-64.438722,-94.508446,29.179121,4/7/2023
pos,41213.41979,4.55661,2.20863,109.241816,-21.676122,-94.237839,29.564602,4/7/2023
pos,41213.89,6.48063,3.65249,102.374579,-32.135771,-94.309998,29.470314,4/7/2023
pos,41236.60271,6.32641,1.12207,78.927189,-70.439997,-94.555534,29.125023,4/7/2023
pos,41241.17481,8.52164,1.421561,54.522784,-99.813933,-94.808807,28.860233,4/7/2023
pos,41271.8614,6.27012,2.36281,126.899115,-29.14857,-94.055717,29.497242,4/7/2023
pos,41288.11964,9.169,0.9205,56.817395,-96.454971,-94.785019,28.890512,4/7/2023
pos,41322.59708,8.64003,0.47555,80.715755,-72.54551,-94.537231,29.106043,4/7/2023
pos,41359.45443,7.38404,1.99824,89.971363,-51.203672,-94.439995,29.298428,4/7/2023
pos,41360.68219,7.72564,1.958,68.251914,-58.985884,-94.664986,29.228275,4/7/2023
pos,41361.35139,6.85574,1.27898,87.56974,-62.321994,-94.465706,29.198202,4/7/2023
pos,41405.63013,7.34344,1.84549,76.334284,-52.607348,-94.581055,29.285774,4/7/2023
pos,41412.22131,7.92725,1.94478,111.925616,-38.965836,-94.211807,29.408745,4/7/2023
pos,41412.55007,8.67921,0.70805,120.38067,-36.393771,-94.124031,29.431931,4/7/2023
pos,41422.20772,8.77205,1.52444,57.617639,-96.739769,-94.776794,28.887945,4/7/2023
pos,41443.48599,9.49825,1.62505,11.147654,-136.664337,-95.255623,28.528048,4/7/2023
pos,41559.33474,7.89774,1.86683,116.979028,-34.353215,-94.159019,29.450325,4/7/2023
pos,41604.07647,8.30665,1.31459,61.385654,-91.847851,-94.737732,28.932043,4/7/2023
pos,41875.76705,4.8772,1.72985,86.212367,-63.273929,-94.479797,29.189621,4/7/2023
pos,41877.63163,9.01533,1.99478,12.637374,-132.13635,-95.240288,28.568865,4/7/2023
pos,41987.40694,7.47345,2.395479,114.278093,-32.624328,-94.186798,29.46591,4/7/2023
pos,42094.17166,6.57888,1.2778,133.791657,-32.34482,-93.984726,29.46843,4/7/2023
pos,42117.16045,6.46441,2.00909,74.474375,-77.394264,-94.601952,29.062334,4/7/2023
pos,42205.8265,4.88542,2.09059,129.28458,-15.635704,-94.029396,29.619053,4/7/2023
pos,42232.01754,6.35275,2.03193,131.33405,-36.055441,-94.01062,29.43498,4/7/2023
pos,42278.34195,6.41388,1.90911,70.610585,-83.295246,-94.642174,29.00914,4/7/2023
pos,42456.77146,7.28469,1.65218,59.329532,-88.429221,-94.758728,28.96286,4/7/2023
pos,42488.70447,8.68224,1.3038,113.436754,-29.136509,-94.195145,29.497351,4/7/2023
pos,42521.70147,7.67481,0.94918,62.118988,-89.384542,-94.730042,28.954248,4/7/2023
pos,42527.8432,7.16105,2.22663,132.740633,-25.900268,-93.99482,29.526524,4/7/2023
pos,42558.90641,7.86315,1.57019,62.468632,-92.264468,-94.726601,28.928288,4/7/2023
pos,42875.08203,8.56745,0.660859,106.484147,-25.317343,-94.266777,29.531778,4/7/2023
pos,42959.0605,5.54973,2.46726,56.513384,-83.315347,-94.787483,29.008959,4/7/2023
pos,43051.91886,5.50232,0.64973,8.421613,-76.542199,-95.283142,29.070015,4/7/2023
pos,43052.34539,3.40619,1.07921,-2.540997,-68.737982,-95.396225,29.140366,4/7/2023
pos,43055.05809,5.46891,2.4717,90.656175,-25.425253,-94.430771,29.530806,4/7/2023
pos,43081.34105,6.35238,1.39459,75.754879,-66.242934,-94.587982,29.162857,4/7/2023
pos,43081.9668,6.13926,0,87.58661,-59.525645,-94.465309,29.22341,4/7/2023
pos,43130.60123,8.63719,1.473729,-9.241711,-177.615742,-95.464493,28.158894,4/7/2023
pos,43268.18926,6.78521,1.35291,96.773771,-54.682604,-94.369987,29.267067,4/7/2023
pos,43372.1326,7.18225,2.29823,126.349987,-17.751374,-94.060074,29.599981,4/7/2023
pos,43380.30379,7.14951,0.76972,129.84607,-51.217848,-94.027824,29.2983,4/7/2023
pos,43388.54004,10.42198,2.03093,-1.113817,-196.245655,-95.381371,27.990955,4/7/2023
pos,43446.608,6.29055,2.97846,136.085862,-17.866266,-93.959152,29.598946,4/7/2023
pos,43520.87852,5.71979,0.95518,64.368067,-103.969736,-94.70771,28.822771,4/7/2023
pos,43662.79104,7.1303,2.2859,113.163831,-32.101071,-94.19828,29.470627,4/7/2023
pos,43664.86615,7.31373,1.54953,100.245307,-16.588485,-94.330605,29.610464,4/7/2023
pos,43909.48129,6.18531,2.2291,77.552052,-75.889661,-94.570107,29.075897,4/7/2023
pos,44203.84747,5.68094,2.37204,73.382864,-80.344015,-94.613403,29.035744,4/7/2023
pos,44307.28843,5.18771,1.36691,64.619535,-94.201134,-94.704559,28.91083,4/7/2023
pos,44481.81928,4.39127,0.94858,83.169564,-59.823985,-94.510956,29.22072,4/7/2023
pos,44621.82133,4.96149,0.30651,66.67661,-94.399392,-94.683388,28.909042,4/7/2023
pos,44968.40085,5.75245,1.76894,95.74117,-41.899083,-94.379539,29.382303,4/7/2023
pos,45100.10821,5.46193,1.2019,146.855822,-57.067837,-93.852783,29.245565,4/7/2023
pos,45634.41567,7.35068,1.13858,63.575649,-140.834104,-94.717934,28.490459,4/7/2023
pos,45824.37443,8.00601,0.24569,125.536622,-66.881084,-94.074158,29.157104,4/7/2023
pos,46056.30257,6.99952,1.25601,136.903901,-50.197359,-93.954742,29.307499,4/7/2023
pos,46084.58756,7.17346,1.59963,154.727741,-34.310051,-93.768234,29.450714,4/7/2023
pos,46191.49091,6.40021,2.41484,70.606017,-107.439782,-94.643745,28.791491,4/7/2023
pos,46306.98143,8.94164,1.11015,32.519614,-183.019491,-95.037651,28.110182,4/7/2023
pos,46827.90597,7.06923,0.68527,72.729658,-109.340901,-94.622025,28.774353,4/7/2023
pos,47068.13149,4.82655,1.45343,81.096235,-81.467336,-94.533958,29.025618,4/7/2023
pos,47189.87918,7.88208,1.41767,71.546204,-125.689259,-94.635231,28.626982,4/7/2023
pos,47345.9808,7.76336,2.5098,91.29943,-120.637592,-94.431961,28.67252,4/7/2023
pos,47594.07429,7.63965,2.68086,79.311783,-127.235334,-94.555588,28.613045,4/7/2023
pos,48030.23834,7.91815,1.15913,80.788463,-106.703032,-94.538956,28.798132,4/7/2023
pos,48501.5969,10.71511,1.073479,83.759524,-110.993616,-94.508713,28.759455,4/7/2023
pos,48686.04369,8.87231,1.302431,85.91924,-97.420448,-94.485466,28.881809,4/7/2023
pos,48810.0118,4.99597,2.89613,85.916146,-95.118369,-94.485321,28.902561,4/7/2023
pos,48968.59066,6.4109,3.44828,86.157332,-94.872503,-94.482819,28.904778,4/7/2023
pos,49337.26597,3.72221,2.131,100.066492,-73.826253,-94.3377,29.094498,4/7/2023
pos,49427.32356,8.98051,3.31801,86.871268,-157.580883,-94.48027,28.339497,4/7/2023
pos,49463.52039,9.38484,0.83555,88.099449,-157.75502,-94.467705,28.337927,4/7/2023
pos,49527.10504,7.88597,1.33193,81.210661,-95.669556,-94.533813,28.897593,4/7/2023
pos,49717.47271,7.88157,0.5889,82.879396,-93.107435,-94.516441,28.920689,4/7/2023
pos,49763.84454,5.82298,2.2696,102.796592,-70.666819,-94.309242,29.122978,4/7/2023
pos,49954.5577,6.15368,2.65275,97.921637,-77.868857,-94.360184,29.058056,4/7/2023
pos,49960.50788,6.50129,1.13109,25.235244,-101.917119,-95.110306,28.841274,4/7/2023
pos,50078.64132,7.03308,1.97365,104.156631,-104.659936,-94.298386,28.816549,4/7/2023
pos,50287.48201,6.00013,1.76542,105.07855,-110.476071,-94.289444,28.76412,4/7/2023
pos,50757.42435,6.25283,2.28901,89.536906,-85.114693,-94.447235,28.992739,4/7/2023
pos,50918.81406,7.76029,1.86701,112.895065,-93.915067,-94.207397,28.913408,4/7/2023
pos,51085.44363,6.7731,1.08839,92.871254,-82.201759,-94.412628,29.018997,4/7/2023
pos,51580.47105,8.69781,2.02699,104.189903,-108.599708,-94.298409,28.781034,4/7/2023
pos,52387.36002,6.97996,2.03546,124.131711,-65.604996,-94.088516,29.168608,4/7/2023
pos,52449.1444,6.00244,2.01188,112.254558,-60.26176,-94.210587,29.216774,4/7/2023
pos,52515.65961,6.86473,1.67854,122.760208,-64.58895,-94.102562,29.177767,4/7/2023
pos,52697.9862,7.10987,1.61042,123.416776,-61.830475,-94.095474,29.202633,4/7/2023
pos,53788.25523,6.07656,2.81713,122.657137,-48.22705,-94.101799,29.32526,4/7/2023
neg,22.508727,6.70777,1.67936,92.418049,-34.162997,-94.413261,29.45204,4/7/2023
neg,23.642522,6.78304,1.05093,55.892318,-78.299439,-94.793633,29.054174,4/7/2023
neg,47.770686,10.71401,2.45488,56.31205,-78.197453,-94.789299,29.055094,4/7/2023
neg,57.649657,8.033,0.37244,48.879978,-73.269777,-94.865723,29.099514,4/7/2023
neg,58.242538,5.99639,0.86364,57.326907,-4.409472,-94.774956,29.720251,4/7/2023
neg,60.367271,6.90669,1.38748,66.918619,-63.105294,-94.679008,29.191141,4/7/2023
neg,94.470235,4.89205,2.03874,-34.430134,89.568039,-95.730461,30.567406,4/7/2023
neg,98.245001,4.53677,1.97743,61.162174,-2.524433,-94.735039,29.737244,4/7/2023
neg,109.001365,10.47806,1.633551,69.900068,-60.3629,-94.648048,29.215862,4/7/2023
neg,120.881905,5.8315,1.42871,-31.282667,93.844447,-95.697639,30.605955,4/7/2023
neg,140.566082,5.31087,0.81792,75.904459,-46.523765,-94.585075,29.340614,4/7/2023
neg,140.744244,6.90169,0.63705,67.301314,-43.577189,-94.673859,29.367176,4/7/2023
neg,151.600787,6.92191,0.66001,68.420113,-62.757231,-94.663483,29.194279,4/7/2023
neg,166.409771,5.72938,0,48.947299,-71.723279,-94.86496,29.113455,4/7/2023
neg,170.152723,5.95822,1.5032,58.070336,-75.36725,-94.771019,29.080606,4/7/2023
neg,172.119446,7.50649,0.69806,-23.645955,80.750526,-95.617355,30.487921,4/7/2023
neg,182.518153,5.47613,2.03064,-98.91962,38.646389,-96.40078,30.108376,4/7/2023
neg,200.007442,5.73809,2.47751,-31.348353,92.802587,-95.698296,30.596563,4/7/2023
neg,206.686652,5.93073,1.68122,-32.474639,51.916563,-95.708809,30.227999,4/7/2023
neg,218.594094,7.29257,1.52149,49.180031,-71.336919,-94.862541,29.116938,4/7/2023
neg,227.513008,5.62887,0.32196,75.785893,-44.685487,-94.586174,29.357185,4/7/2023
neg,232.818685,5.87287,0.63141,64.905404,0.30175,-94.696007,29.76272,4/7/2023
neg,234.163484,7.2607,0.74806,59.572289,-76.44635,-94.755585,29.070879,4/7/2023
neg,247.573774,4.69123,2.33611,-71.010705,30.556105,-96.109413,30.035446,4/7/2023
neg,258.819796,6.89716,0.60321,68.477115,-61.54864,-94.662819,29.205173,4/7/2023
neg,273.797941,6.74514,2.42924,-146.41857,-51.645679,-96.883423,29.294443,4/7/2023
neg,282.951447,5.11861,1.59983,68.167999,-64.085581,-94.666168,29.182304,4/7/2023
neg,296.766255,6.60204,0.26821,-40.548176,61.655542,-95.793419,30.31579,4/7/2023
neg,300.062107,12.86177,1.499,122.025259,-2.099564,-94.103134,29.741074,4/7/2023
neg,303.219392,11.26646,0.821521,-119.115146,3.436852,-96.607269,29.790981,4/7/2023
neg,311.975732,6.9223,1.957141,119.139053,-13.553253,-94.134369,29.637825,4/7/2023
neg,314.539594,3.70967,2.48737,63.636229,-0.153588,-94.709213,29.758615,4/7/2023
neg,316.187921,7.00109,0.57409,70.450921,-61.402432,-94.642426,29.206491,4/7/2023
neg,323.666546,6.72544,4.48857,125.79293,-9.782118,-94.064919,29.67182,4/7/2023
neg,341.576883,5.78996,0.5068,-42.118339,61.262412,-95.809799,30.312246,4/7/2023
neg,344.769578,8.81352,2.850181,-133.833628,-26.978098,-96.756371,29.516808,4/7/2023
neg,349.613805,7.71811,2.42695,-137.263634,-45.557654,-96.789558,29.349323,4/7/2023
neg,363.187485,5.55131,1.11247,112.484422,-28.857424,-94.204979,29.499866,4/7/2023
neg,372.818888,6.49352,3.07605,-43.369532,60.99708,-95.822853,30.309855,4/7/2023
neg,382.177543,5.47072,2.75493,-18.442289,112.049703,-95.563484,30.770065,4/7/2023
neg,388.861353,6.66849,1.11954,55.552931,-71.343478,-94.796783,29.116879,4/7/2023
neg,390.221302,7.56776,0.22443,-46.402885,59.88328,-95.854477,30.299814,4/7/2023
neg,399.653846,4.58071,2.46937,-10.880042,111.333477,-95.484138,30.763609,4/7/2023
neg,400.434425,7.50662,1.04282,129.654554,-8.911221,-94.02475,29.67967,4/7/2023
neg,413.029877,6.71637,0.3283,71.258564,-59.546804,-94.633965,29.223219,4/7/2023
neg,417.25227,6.05435,2.29387,63.685556,1.751975,-94.708588,29.775793,4/7/2023
neg,439.210361,6.92162,0.63591,61.743679,-76.636567,-94.7332,29.069164,4/7/2023
neg,444.77232,6.45852,2.92098,-125.302658,4.731983,-96.671692,29.802656,4/7/2023
neg,449.574592,10.74562,1.05807,-41.419875,60.486518,-95.802475,30.305252,4/7/2023
neg,457.078459,11.41982,2.08085,-127.554698,-21.71442,-96.691948,29.564257,4/7/2023
neg,457.707646,5.50551,1.06902,66.565922,0.779728,-94.678734,29.767029,4/7/2023
neg,468.937052,6.74273,0.80631,60.42396,-74.393944,-94.746689,29.08938,4/7/2023
neg,491.114745,6.71436,2.967371,72.821088,-63.171732,-94.618065,29.190542,4/7/2023
neg,492.70427,9.09059,2.26309,-125.857805,-19.417842,-96.674629,29.584959,4/7/2023
neg,494.254621,6.18542,2.30191,-114.361047,9.670873,-96.558556,29.847178,4/7/2023
neg,518.853432,6.38043,2.105169,-29.966565,87.232953,-95.683662,30.546356,4/7/2023
neg,527.340408,6.36444,2.76195,94.992184,-54.238269,-94.388359,29.271072,4/7/2023
neg,551.686974,2.58634,2.75243,-10.770306,109.811947,-95.482971,30.749893,4/7/2023
neg,552.29186,5.10431,1.50604,-16.767697,121.181425,-95.546066,30.852383,4/7/2023
neg,553.82239,8.10065,1.20116,116.685969,2.564897,-94.158058,29.783121,4/7/2023
neg,560.477253,6.5277,1.66796,128.077178,-7.172601,-94.040909,29.695343,4/7/2023
neg,568.125694,6.85328,0.41773,72.580042,-59.325694,-94.6203,29.225212,4/7/2023
neg,575.36817,7.0546,0.45898,58.096666,-71.819551,-94.770561,29.112587,4/7/2023
neg,578.984211,8.18788,0.89174,115.025601,2.235666,-94.175339,29.780153,4/7/2023
neg,595.376131,7.20569,1.11023,65.479698,-74.240755,-94.694527,29.090761,4/7/2023
neg,605.581656,7.25004,0.84353,58.791482,-70.193073,-94.763306,29.127249,4/7/2023
neg,607.8193,6.99995,1.23978,-116.043218,3.811363,-96.575401,29.794357,4/7/2023
neg,613.540434,6.80575,0.42705,-24.402666,57.221078,-95.624718,30.275816,4/7/2023
neg,655.963342,6.63149,0.03812,72.216858,-58.314092,-94.623985,29.234331,4/7/2023
neg,664.074489,5.65976,2.29888,67.357898,4.051092,-94.670303,29.796518,4/7/2023
neg,679.259475,3.1467,1.04844,68.936798,5.145849,-94.653831,29.806387,4/7/2023
neg,687.703265,5.78946,0.58199,59.734244,-71.346652,-94.753639,29.11685,4/7/2023
neg,690.771128,6.094,2.4129,-12.415119,105.212232,-95.500168,30.708429,4/7/2023
neg,701.998346,6.35659,1.55997,61.108894,-70.400641,-94.739403,29.125378,4/7/2023
neg,707.674658,4.84315,1.62547,-31.502587,59.565475,-95.698898,30.296949,4/7/2023
neg,715.050838,8.76815,1.825479,-119.536612,-9.961968,-96.610153,29.670198,4/7/2023
neg,720.813645,7.28361,2.78977,117.878486,8.339772,-94.145035,29.835178,4/7/2023
neg,731.471379,6.95658,0.21427,-35.137868,85.730465,-95.73774,30.532812,4/7/2023
neg,733.85626,4.15043,1.70783,68.84303,5.108186,-94.654808,29.806047,4/7/2023
neg,736.436607,9.87288,2.8964,62.146568,-73.187046,-94.728851,29.10026,4/7/2023
neg,756.179737,4.62835,1.45603,69.773131,4.583448,-94.64518,29.801317,4/7/2023
neg,765.785926,5.58306,1.1547,-23.25118,56.330503,-95.612679,30.267788,4/7/2023
neg,778.56715,5.92434,2.15539,68.859669,6.095245,-94.654572,29.814945,4/7/2023
neg,781.707255,8.94794,3.25917,-141.528743,-44.112507,-96.833855,29.36235,4/7/2023
neg,789.818961,7.3914,1.5958,-131.205832,-37.279056,-96.727905,29.42395,4/7/2023
neg,790.057067,4.43424,0.71115,70.521673,6.290964,-94.637291,29.81671,4/7/2023
neg,800.036642,6.66359,2.29586,62.522295,-71.441443,-94.724876,29.115995,4/7/2023
neg,809.142211,4.90689,1.21578,70.742729,5.941209,-94.635017,29.813557,4/7/2023
neg,814.391476,11.60986,1.186229,-115.080226,12.376239,-96.566322,29.871565,4/7/2023
neg,815.827183,11.17278,0.308189,-141.93115,-44.437929,-96.837975,29.359417,4/7/2023
neg,817.048611,7.28527,0.5392,74.338696,-55.491717,-94.601875,29.259773,4/7/2023
neg,823.11348,6.26049,0.35204,65.507074,-66.646433,-94.693794,29.15922,4/7/2023
neg,840.651679,4.44505,1.7746,70.204108,7.620584,-94.640503,29.828695,4/7/2023
neg,856.979455,5.44843,0.83344,70.203826,4.764779,-94.640694,29.802952,4/7/2023
neg,864.560098,4.7896,1.5659,69.5355,6.055255,-94.647552,29.814585,4/7/2023
neg,865.497359,7.09687,0.57027,61.379683,-70.436188,-94.73661,29.125057,4/7/2023
neg,865.658778,7.15868,0.66939,65.987076,-72.452835,-94.689186,29.106878,4/7/2023
neg,873.217999,4.67046,0.33393,-87.078523,44.151066,-96.277847,30.157997,4/7/2023
neg,880.091081,5.71924,0.87176,70.650574,6.689808,-94.635925,29.820305,4/7/2023
neg,888.075047,9.33781,2.27407,-101.838256,27.480883,-96.430115,30.007725,4/7/2023
neg,892.897334,5.06726,1.77752,69.09875,8.501002,-94.651932,29.836632,4/7/2023
neg,893.505664,5.16591,1.45377,-25.252823,58.438133,-95.633621,30.286787,4/7/2023
neg,896.110795,8.1043,0.38513,72.419371,-50.937706,-94.621407,29.300825,4/7/2023
neg,897.612884,6.39477,0.76937,63.628214,-69.941918,-94.713379,29.129513,4/7/2023
neg,901.711166,6.53575,0.332,-49.77751,67.677341,-95.890083,30.370073,4/7/2023
neg,910.521626,5.38291,2.24399,70.723137,6.019497,-94.635216,29.814262,4/7/2023
neg,932.561528,7.61313,1.376811,-16.991203,96.192864,-95.547997,30.627125,4/7/2023
neg,939.073651,5.83476,1.45861,-32.616638,65.040106,-95.710701,30.3463,4/7/2023
neg,939.913911,9.12722,1.468011,-113.723905,13.809537,-96.552376,29.884485,4/7/2023
neg,946.742563,7.75926,0.90363,63.441047,-71.249533,-94.715385,29.117725,4/7/2023
neg,967.819636,5.16805,1.59396,70.177527,9.614802,-94.640648,29.846672,4/7/2023
neg,968.023158,8.65443,2.44444,-118.594751,-3.484408,-96.601097,29.72859,4/7/2023
neg,971.998337,4.8067,1.62954,-23.240537,88.149552,-95.613281,30.554619,4/7/2023
neg,981.214868,6.60502,1.2189,-34.095889,66.601415,-95.726204,30.360374,4/7/2023
neg,1003.281501,10.38308,1.10008,99.434263,-46.064407,-94.341713,29.344755,4/7/2023
neg,1006.927241,6.62801,1.832101,-95.492292,27.281143,-96.364037,30.005924,4/7/2023
neg,1008.317968,5.89823,2.93743,117.140124,8.457838,-94.152695,29.836243,4/7/2023
neg,1017.289939,7.28779,0,77.335155,-50.321984,-94.570549,29.306376,4/7/2023
neg,1022.580575,6.58466,1.124,-32.110427,61.349374,-95.705299,30.31303,4/7/2023
neg,1046.219095,4.76757,2.0484,-66.806409,62.643236,-96.06768,30.324694,4/7/2023
neg,1049.012899,6.46111,1.26639,63.733648,-69.36132,-94.712257,29.134747,4/7/2023
neg,1057.583073,8.51725,0,130.384737,-10.988805,-94.017426,29.660942,4/7/2023
neg,1078.395791,8.37476,0.28109,63.909476,-71.715873,-94.710579,29.113522,4/7/2023
neg,1079.482478,6.89931,0.44667,72.604195,-59.98458,-94.620094,29.219273,4/7/2023
neg,1085.808385,3.55208,2.78591,-32.102345,68.528349,-95.705437,30.377745,4/7/2023
neg,1087.307735,6.52468,0.73707,73.953513,-48.517772,-94.605385,29.322639,4/7/2023
neg,1105.180743,5.7651,2.04014,65.645568,-69.519165,-94.692535,29.133324,4/7/2023
neg,1136.567489,5.26265,1.0155,-51.629127,28.720154,-95.907509,30.018896,4/7/2023
neg,1138.454558,5.70585,1.19762,-58.526175,59.820227,-95.981049,30.299246,4/7/2023
neg,1154.066126,6.14041,1.938,-30.859677,65.169598,-95.692352,30.347467,4/7/2023
neg,1166.233502,6.06447,1.51281,66.510512,-69.897062,-94.683632,29.129917,4/7/2023
neg,1175.846282,5.31451,1.27626,-44.562341,54.659169,-95.835037,30.252722,4/7/2023
neg,1176.692437,9.60946,0,-1.203053,99.21921,-95.382607,30.654406,4/7/2023
neg,1181.62814,7.55345,0.49046,123.889839,-14.892183,-94.085251,29.625755,4/7/2023
neg,1210.973967,4.61787,0.9238,-6.687989,98.74631,-95.440079,30.650143,4/7/2023
neg,1217.953767,7.18487,0.52217,-44.684734,55.120642,-95.836334,30.256882,4/7/2023
neg,1222.135684,8.41726,0.46524,93.076708,-48.804474,-94.407692,29.320055,4/7/2023
neg,1230.683687,5.87702,1.70764,-106.427019,27.779857,-96.477913,30.01042,4/7/2023
neg,1235.038261,6.63508,0.78012,65.956279,-69.172584,-94.689308,29.136448,4/7/2023
neg,1243.655673,5.65203,2.32245,-44.364072,52.718271,-95.832886,30.235226,4/7/2023
neg,1255.183315,6.81504,2.14483,-30.389956,65.98252,-95.687469,30.354795,4/7/2023
neg,1262.162819,6.47843,1.57134,77.507798,-46.435533,-94.568489,29.34141,4/7/2023
neg,1269.994891,7.18681,0.48189,98.291651,-53.649208,-94.35421,29.276382,4/7/2023
neg,1270.372433,7.3895,0.63343,72.861531,-71.000705,-94.618164,29.119968,4/7/2023
neg,1290.167752,6.83441,1.13285,103.268976,-19.318184,-94.299515,29.585857,4/7/2023
neg,1307.313765,6.78902,0.54935,-45.13598,56.487713,-95.841103,30.269205,4/7/2023
neg,1310.140003,5.16979,2.82443,-30.882445,68.460852,-95.692688,30.377136,4/7/2023
neg,1316.532701,7.83869,1.22799,125.66225,-17.125496,-94.067131,29.605623,4/7/2023
neg,1321.347576,6.95414,1.35025,102.04502,-17.140942,-94.311996,29.605484,4/7/2023
